EP, 97, 2026071618,   , BEST,   0,  82N, 1001W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,   0,   0,   E,   0,    ,   0,   0, 
EP, 97, 2026071700,   , BEST,   0,  85N, 1011W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,   0,   0,   E,   0,    ,   0,   0, 
EP, 97, 2026071706,   , BEST,   0,  89N, 1022W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,   0,   0,   E,   0,    ,   0,   0, 
EP, 97, 2026071712,   , BEST,   0,  93N, 1033W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, SPAWNINVEST, ep712026 to ep972026, 
EP, 97, 2026071718,   , BEST,   0,  97N, 1042W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 97, 2026071800,   , BEST,   0, 100N, 1049W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 97, 2026071806,   , BEST,   0, 102N, 1056W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 97, 2026071812,   , BEST,   0, 105N, 1064W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  180, 120,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 97, 2026071818,   , BEST,   0, 108N, 1075W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1012,  180, 120,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
EP, 97, 2026071900,   , BEST,   0, 111N, 1084W,  30, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1012,  180, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 010, 
