EP, 01, 2026053112,   , BEST,   0,  80N, 1230W,  15, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS001,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026053118,   , BEST,   0,  81N, 1233W,  15, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS001,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060100,   , BEST,   0,  82N, 1236W,  15, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS001,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060106,   , BEST,   0,  83N, 1240W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   E,   0,    ,   0,   0, GENESIS001,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060112,   , BEST,   0,  86N, 1247W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060118,   , BEST,   0,  89N, 1255W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060200,   , BEST,   0,  93N, 1258W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060206,   , BEST,   0,  94N, 1261W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060212,   , BEST,   0,  94N, 1263W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2026060218,   , BEST,   0,  94N, 1265W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  120,  50,  35,   0,   E,   0,    ,   0,   0,        ONE, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, TRANSITIONED, epA02026 to ep012026, 
